,,                                                          Î Ò × Å Ò   î äèñêå N ____                                                           
                                                          (ÃÎÑÒ-34.11-94, ïðîãðàììíî)                                                          
,"Êàòàëîã C:\Program Files (x86)\Kaspersky Lab\Kaspersky Endpoint Security for Windows\"
6,124,"api-ms-win-core-util-l1-1-0.dll",26.02.21 23-20,19584,-,d5156f3c975f486f6f64a18d861åf8d14ac01å6åbb3dbå1c0265åbd2a2b5d980
6,125,"api-ms-win-crt-conio-l1-1-0.dll",26.02.21 23-20,20824,-,56b921å1afb02å1å3732b93f214431cb58979967å5få7a852cfa93å8ad36f912
6,126,"api-ms-win-crt-convert-l1-1-0.dll",26.02.21 23-20,23680,-,2d8780544cf063c7b95af8218baå9cc37f87db80668bbå5d9abdfbf755012699
6,127,"api-ms-win-crt-environment-l1-1-0.dll",26.02.21 23-20,20096,-,åa64a9a78å76å920fåc3å2932a366c343c63fdcd1a58c7c3d8907cd1c6cc678a
6,128,"api-ms-win-crt-filesystem-l1-1-0.dll",26.02.21 23-20,21632,-,63639båcff06a380f39f30a256a61dd7df0396f966178368å3fd6bå67å0462db
6,129,"api-ms-win-crt-heap-l1-1-0.dll",26.02.21 23-20,20608,-,54å854975cab0ffb7804a48cf75å537248då2a8å8d7c838278cåa52a391694aå
6,130,"api-ms-win-crt-locale-l1-1-0.dll",26.02.21 23-20,20096,-,978cc5cå5f7bå5089a36da0a2170c74fa2cb96d4ac3ba2752a73d255åb862åcb
6,131,"api-ms-win-crt-math-l1-1-0.dll",26.02.21 23-20,30336,-,åb03a3b3a793775c9a6cf5d1a92d7c209806b7238å1b0f1a2d4fb941c246af5å
6,132,"api-ms-win-crt-multibyte-l1-1-0.dll",26.02.21 23-20,27776,-,2f295f766df2935316a89230c1847447bdå3åfå891å8d02åå7å632å93f8fcå4a
6,133,"api-ms-win-crt-private-l1-1-0.dll",26.02.21 23-20,74368,-,6330a1cå2c84017b63c12dab676cf65553528bb76162d42dac4a6a43f29b7146
6,134,"api-ms-win-crt-process-l1-1-0.dll",26.02.21 23-20,20608,-,då62d0f5bcå4å865å227f13b6a4c647415af98a397633dbb0d50c11164acbb91
6,135,"api-ms-win-crt-runtime-l1-1-0.dll",26.02.21 23-20,24192,-,62c963åådå4421b0f02938b3b92fc3f46764a06c76d8d0a145a780c88a8596dd
6,136,"api-ms-win-crt-stdio-l1-1-0.dll",26.02.21 23-20,25944,-,då525747795a3942364634074c14f3c57b2091106cå2600å3d4d54a83baå57f7
6,137,"api-ms-win-crt-string-l1-1-0.dll",26.02.21 23-20,25728,-,å4a4b6447c03d12fådf1åb47d10a0042å3å2602c8f9a3007d064b09a22a14f49
6,138,"api-ms-win-crt-time-l1-1-0.dll",26.02.21 23-20,22144,-,68a482f4a4f34å92751c1aa0ab58b7f8fd7b381608fåf900b55c577402f3d34a
6,139,"api-ms-win-crt-utility-l1-1-0.dll",26.02.21 23-20,20096,-,df34b125ac9ad22d4c5c87å5d5a0057åb920307åddf11f25å46aå0f75310d367
6,140,"cf_engines.dll",26.02.21 23-18,435432,-,cfåb43089292d39f16cfbb4cc113a0bå1c13å93814b0d6d0fffbå6caå9f20945
6,141,"cf_engines_meta.dll",26.02.21 23-18,82672,-,f7f55å733130d0d7c829f31051å8a184139878c52å6fd6bd10828b8å964593cc
6,142,"component_prague_facades.ppl",26.02.21 23-18,137864,-,afa8c7642a8f0b5171bc5395b4cdbf400d9c8aa40fa1777b3b5fa5å8bbd01651
6,143,"concrt140.dll",26.02.21 23-20,250336,-,8a5fbådf856350b84aåf9824b569åd2f79bå192b003b809å85d33df8650a6849
